ae train,ae test,ae mel,ae perc,ae kld,beta,lr
2.010541,2.0130446,0.077468134,0.66964525,1.4275758,0.1,3.150905752576001e-07
2.0103302,2.0121663,0.077430815,0.6696271,1.4268556,0.1,3.150905752576001e-07
2.0101829,2.0124571,0.07744911,0.6695746,1.4262358,0.1,3.150905752576001e-07
2.0102415,2.0135448,0.077461444,0.6695947,1.4260083,0.1,3.150905752576001e-07
2.0106492,2.0117154,0.07751183,0.6697433,1.4251127,0.1,3.150905752576001e-07
2.0101435,2.0136383,0.07748644,0.6695748,1.4249035,0.1,3.150905752576001e-07
2.0110648,2.0103006,0.07753266,0.66990805,1.42463,0.1,3.150905752576001e-07
2.010643,2.0124419,0.07751042,0.669776,1.42427,0.1,3.150905752576001e-07
2.0104322,2.013082,0.077522576,0.66969824,1.4238011,0.1,3.150905752576001e-07
2.0107133,2.0117977,0.077526554,0.6698287,1.4232498,0.1,3.150905752576001e-07
2.0102146,2.0135388,0.077475116,0.6697065,1.4226044,0.1,3.150905752576001e-07
1.8098089,1.7885404,0.069601014,0.6543225,1.7256266,0.0,9.956862178140163e-08
1.778678,1.7739822,0.0649085,0.6465627,2.0329163,0.0,9.956862178140163e-08
1.7674001,1.7654343,0.063108966,0.6438511,2.2333283,0.0,9.956862178140163e-08
1.7615167,1.7600634,0.06207104,0.64253557,2.3977287,0.0,9.956862178140163e-08
